0,1,2,3,4,5,6,7,8,9
9.2148,9.2254,9.2229,9.2194,9.2156,9.2115,9.2073,9.2029,9.1985,9.1938
9.1333,9.1391,9.1354,9.131,9.1263,9.1216,9.1163,9.1109,9.1054,9.1001
9.163,9.1631,9.1588,9.1541,9.1495,9.1447,9.1399,9.1351,9.1302,9.1253
9.2462,9.2456,9.2433,9.2407,9.2378,9.2348,9.2314,9.2278,9.2241,9.22
9.4039,9.4085,9.404,9.3986,9.3929,9.3869,9.3806,9.3741,9.3675,9.3605
9.6731,9.6888,9.6862,9.6824,9.6782,9.6736,9.6687,9.6636,9.6584,9.6529
9.9053,9.9246,9.924,9.9223,9.92,9.9172,9.9142,9.9109,9.9076,9.9037
10.0481,10.0682,10.0685,10.0674,10.0658,10.0638,10.0615,10.059,10.0563,10.053
10.1624,10.1817,10.1821,10.1813,10.1799,10.1781,10.1759,10.1734,10.1708,10.1673
10.2956,10.3118,10.3125,10.3121,10.3111,10.3097,10.3079,10.3056,10.3032,10.2999
10.4827,10.4969,10.4987,10.4996,10.4996,10.4992,10.4981,10.4965,10.4948,10.4918
10.6029,10.6186,10.622,10.6243,10.6254,10.6262,10.6263,10.6259,10.6254,10.6238
10.6721,10.6891,10.694,10.6975,10.6999,10.7019,10.7033,10.7042,10.705,10.7046
10.3882,10.4118,10.4248,10.4363,10.4468,10.4569,10.4661,10.4747,10.4832,10.4904
10.1228,10.1405,10.1557,10.1705,10.1846,10.1986,10.212,10.2248,10.2376,10.2493
10.0089,10.0169,10.0303,10.0446,10.0586,10.0728,10.0864,10.0997,10.1131,10.1256
9.9965,10.0003,10.014,10.0284,10.0419,10.0558,10.0688,10.0811,10.0936,10.105
9.8975,9.9028,9.9133,9.9245,9.9355,9.9467,9.9577,9.9687,9.9798,9.9904
9.6279,9.62,9.6194,9.6234,9.627,9.6306,9.6339,9.637,9.6401,9.6419
9.4903,9.4815,9.4755,9.4797,9.4823,9.4844,9.4857,9.4866,9.4879,9.4874
9.5878,9.587,9.5871,9.5889,9.5894,9.5895,9.5887,9.5872,9.5857,9.5831
9.8678,9.8751,9.8769,9.8786,9.879,9.8789,9.8782,9.8764,9.875,9.873
9.8534,9.8542,9.8532,9.8517,9.8495,9.847,9.8439,9.8404,9.8368,9.8327
9.6668,9.6721,9.677,9.6845,9.691,9.6972,9.7027,9.7075,9.7121,9.7147
9.5477,9.5512,9.5565,9.5614,9.5649,9.5681,9.5703,9.5736,9.5746,9.5741
9.4203,9.4249,9.433,9.4408,9.4473,9.4536,9.459,9.4639,9.4685,9.4723
9.2874,9.3024,9.3181,9.3372,9.3545,9.372,9.3888,9.4051,9.4211,9.4366
9.2692,9.2922,9.3181,9.3434,9.3667,9.3901,9.4125,9.4344,9.4563,9.4771
9.1799,9.2066,9.236,9.2647,9.2917,9.3187,9.3446,9.3699,9.3953,9.4189
9.0436,9.0609,9.0871,9.1128,9.1361,9.1595,9.1818,9.2035,9.2254,9.2463
9.1053,9.1028,9.1154,9.1279,9.139,9.1503,9.1618,9.1736,9.1862,9.1991
9.0826,9.0602,9.0597,9.0613,9.0625,9.0642,9.067,9.0709,9.076,9.0841
9.2962,9.2758,9.2696,9.2625,9.2553,9.2485,9.2431,9.2393,9.2367,9.2387
9.3738,9.3788,9.3832,9.3845,9.3862,9.3883,9.3913,9.3954,9.4007,9.4063
9.1142,9.1345,9.1434,9.1464,9.1475,9.1489,9.1501,9.1518,9.1542,9.1571
9.0113,9.0223,9.0163,9.0044,8.9919,8.9794,8.9681,8.9579,8.9484,8.9421
